interaction_id,customer_id,event_time,event_type,channel
I00009039,C000084,2024-10-24 03:00:00,email_open,mobile_app
I00009040,C000084,2024-10-30 05:00:00,email_open,mobile_app
I00009041,C000084,2024-11-05 23:00:00,login,web
I00009042,C000084,2024-11-10 09:00:00,login,web
I00009043,C000084,2024-11-14 07:00:00,login,mobile_app
I00009044,C000084,2024-11-14 06:00:00,page_view,web
I00009045,C000084,2024-11-15 17:00:00,page_view,web
I00009046,C000084,2024-11-17 10:00:00,page_view,web
I00009047,C000084,2024-11-29 02:00:00,page_view,web
I00009048,C000084,2024-12-01 08:00:00,page_view,web
I00009049,C000084,2024-12-05 07:00:00,login,web
I00009050,C000084,2024-12-14 15:00:00,add_to_cart,web
I00009051,C000084,2024-12-15 16:00:00,page_view,web
I00009052,C000084,2024-12-19 20:00:00,page_view,web
I00009053,C000084,2024-12-24 09:00:00,login,web
I00009054,C000084,2024-12-27 10:00:00,login,web
I00009055,C000084,2024-12-30 15:00:00,page_view,web
I00009056,C000084,2025-01-01 11:00:00,add_to_cart,email
I00009057,C000084,2025-01-03 09:00:00,add_to_cart,email
I00009058,C000084,2025-01-04 12:00:00,add_to_cart,email
I00009059,C000084,2025-01-05 10:00:00,page_view,web
I00009060,C000084,2025-01-05 18:00:00,login,web
I00009061,C000084,2025-01-10 14:00:00,login,web
I00009062,C000084,2025-01-11 10:00:00,email_open,web
I00009063,C000084,2025-01-19 13:00:00,add_to_cart,mobile_app
I00009064,C000084,2025-01-22 19:00:00,page_view,web
I00009065,C000084,2025-01-24 21:00:00,email_click,web
I00009066,C000084,2025-01-24 03:00:00,add_to_cart,web
I00009067,C000084,2025-01-25 04:00:00,email_open,web
I00009068,C000084,2025-01-28 18:00:00,email_click,web
I00009069,C000084,2025-01-28 04:00:00,login,mobile_app
I00009070,C000084,2025-01-31 09:00:00,email_open,mobile_app
I00009071,C000084,2025-02-08 10:00:00,page_view,email
I00009072,C000084,2025-02-14 01:00:00,add_to_cart,web
I00009073,C000084,2025-02-17 21:00:00,page_view,web
I00009074,C000084,2025-02-21 08:00:00,email_open,web
I00009075,C000084,2025-02-23 03:00:00,page_view,web
I00009076,C000084,2025-02-24 11:00:00,page_view,web
I00009077,C000084,2025-02-25 11:00:00,login,web
I00009078,C000084,2025-03-01 13:00:00,login,web
I00009079,C000084,2025-03-01 12:00:00,login,mobile_app
I00009080,C000084,2025-03-05 17:00:00,page_view,mobile_app
I00009081,C000084,2025-03-11 04:00:00,login,web
I00009082,C000084,2025-03-19 23:00:00,add_to_cart,web
I00009083,C000084,2025-03-23 11:00:00,add_to_cart,mobile_app
I00009084,C000084,2025-03-26 20:00:00,login,web
I00009085,C000084,2025-03-26 14:00:00,login,mobile_app
I00009086,C000084,2025-03-28 07:00:00,login,email
I00009087,C000084,2025-03-29 19:00:00,email_click,web
I00009088,C000084,2025-04-06 01:00:00,login,web
I00009089,C000084,2025-04-08 13:00:00,add_to_cart,web
I00009090,C000084,2025-04-09 11:00:00,add_to_cart,web
I00009091,C000084,2025-04-10 04:00:00,email_open,web
I00009092,C000084,2025-04-17 09:00:00,login,mobile_app
I00009093,C000084,2025-04-17 16:00:00,page_view,mobile_app
I00009094,C000084,2025-04-18 20:00:00,email_open,mobile_app
I00009095,C000084,2025-04-18 15:00:00,page_view,mobile_app
I00009096,C000084,2025-04-20 23:00:00,email_open,web
I00009097,C000084,2025-04-22 06:00:00,login,web
I00009098,C000084,2025-04-23 07:00:00,email_open,mobile_app
I00009099,C000084,2025-04-26 18:00:00,login,web
I00009100,C000084,2025-05-02 00:00:00,login,mobile_app
I00009101,C000084,2025-05-07 03:00:00,page_view,web
I00009102,C000084,2025-05-07 21:00:00,add_to_cart,web
I00009103,C000084,2025-05-10 06:00:00,page_view,mobile_app
I00009104,C000084,2025-05-12 09:00:00,email_open,mobile_app
I00009105,C000084,2025-05-21 12:00:00,login,web
I00009106,C000084,2025-05-22 10:00:00,email_open,mobile_app
I00009107,C000084,2025-05-29 05:00:00,add_to_cart,mobile_app
I00009108,C000084,2025-05-30 09:00:00,email_click,web
I00009109,C000084,2025-06-01 08:00:00,email_open,mobile_app
I00009110,C000084,2025-06-07 15:00:00,login,mobile_app
I00009111,C000084,2025-06-09 11:00:00,page_view,mobile_app
I00009112,C000084,2025-06-11 03:00:00,add_to_cart,web
I00009113,C000084,2025-06-14 11:00:00,page_view,email
I00009114,C000084,2025-06-14 01:00:00,page_view,mobile_app
I00009115,C000084,2025-06-20 00:00:00,login,email
I00009116,C000084,2025-06-25 17:00:00,add_to_cart,mobile_app
I00009117,C000084,2025-07-01 18:00:00,page_view,web
I00009118,C000084,2025-07-02 07:00:00,page_view,mobile_app
I00009119,C000084,2025-07-07 18:00:00,email_open,web
I00009120,C000084,2025-07-09 07:00:00,page_view,web
I00009121,C000084,2025-07-10 20:00:00,email_open,web
I00009122,C000084,2025-07-13 20:00:00,email_open,web
I00009123,C000084,2025-07-18 02:00:00,add_to_cart,web
I00009124,C000084,2025-07-19 16:00:00,page_view,web
I00009125,C000084,2025-07-20 03:00:00,page_view,mobile_app
I00009126,C000084,2025-07-24 20:00:00,page_view,mobile_app
I00009127,C000084,2025-07-27 11:00:00,page_view,web
I00009128,C000084,2025-07-29 06:00:00,login,web
I00009129,C000084,2025-07-30 01:00:00,login,email
I00009130,C000084,2025-08-02 04:00:00,page_view,email
I00009131,C000084,2025-08-04 12:00:00,page_view,web
I00009132,C000084,2025-08-05 03:00:00,email_open,mobile_app
I00009133,C000084,2025-08-07 15:00:00,email_click,mobile_app
I00009134,C000084,2025-08-12 09:00:00,page_view,mobile_app
I00009135,C000084,2025-08-14 06:00:00,email_click,mobile_app
I00009136,C000084,2025-08-17 09:00:00,page_view,web
I00009137,C000084,2025-08-19 02:00:00,add_to_cart,web
I00009138,C000084,2025-08-19 08:00:00,email_open,web
I00009139,C000084,2025-08-20 18:00:00,email_click,web
I00009140,C000084,2025-08-22 07:00:00,email_open,mobile_app
I00009141,C000084,2025-08-22 01:00:00,page_view,mobile_app
I00009142,C000084,2025-08-25 05:00:00,page_view,web
I00009143,C000084,2025-08-26 01:00:00,login,mobile_app
I00009144,C000084,2025-08-31 22:00:00,add_to_cart,web
I00009145,C000084,2025-09-02 02:00:00,page_view,web
I00009146,C000084,2025-09-04 23:00:00,email_open,web
I00009147,C000084,2025-09-12 08:00:00,email_open,web
I00009148,C000084,2025-09-12 02:00:00,page_view,mobile_app
I00009149,C000084,2025-09-13 03:00:00,email_click,web
I00009150,C000084,2025-09-24 23:00:00,page_view,mobile_app
I00009151,C000084,2025-09-27 16:00:00,login,web
I00009152,C000084,2025-10-02 01:00:00,page_view,web
I00009153,C000084,2025-10-03 16:00:00,email_click,web
I00009154,C000084,2025-10-04 00:00:00,page_view,web
I00009155,C000084,2025-10-04 14:00:00,email_click,email
I00009156,C000084,2025-10-05 15:00:00,page_view,web
I00009157,C000084,2025-10-10 01:00:00,page_view,web
I00009158,C000084,2025-10-10 06:00:00,page_view,mobile_app
I00009159,C000084,2025-10-11 21:00:00,page_view,mobile_app
I00009160,C000084,2025-10-13 08:00:00,login,web
I00009161,C000084,2025-10-16 01:00:00,page_view,web
I00009162,C000084,2025-10-17 16:00:00,login,mobile_app
I00009163,C000084,2025-10-19 03:00:00,login,mobile_app
I00009164,C000084,2025-10-23 19:00:00,login,email
I00009165,C000084,2025-10-25 12:00:00,login,mobile_app
I00009166,C000084,2025-10-25 22:00:00,page_view,mobile_app
I00009167,C000084,2025-10-26 20:00:00,add_to_cart,web
I00009168,C000084,2025-10-29 16:00:00,page_view,mobile_app
I00009169,C000084,2025-10-29 01:00:00,email_open,web
I00009170,C000084,2025-10-30 00:00:00,page_view,mobile_app
I00009171,C000084,2025-11-06 03:00:00,page_view,email
I00009172,C000084,2025-11-07 00:00:00,page_view,web
I00009173,C000084,2025-11-13 08:00:00,page_view,web
I00009174,C000084,2025-11-13 11:00:00,page_view,mobile_app
I00009175,C000084,2025-11-13 03:00:00,page_view,web
I00009176,C000084,2025-11-18 12:00:00,page_view,web
I00009177,C000084,2025-11-19 02:00:00,page_view,mobile_app
I00009178,C000084,2025-11-20 10:00:00,email_open,web
I00009179,C000084,2025-11-23 04:00:00,email_click,mobile_app
I00009180,C000084,2025-11-24 04:00:00,add_to_cart,web
I00009181,C000084,2025-11-24 02:00:00,page_view,email
I00009182,C000084,2025-11-26 13:00:00,page_view,web
I00009183,C000084,2025-11-28 06:00:00,add_to_cart,web
I00009184,C000084,2025-11-29 06:00:00,page_view,web
I00009185,C000084,2025-12-05 15:00:00,page_view,email
I00009186,C000084,2025-12-14 02:00:00,email_open,email
I00009187,C000084,2025-12-20 04:00:00,page_view,web
I00009188,C000084,2025-12-20 19:00:00,email_open,web
I00009189,C000084,2025-12-28 22:00:00,page_view,mobile_app
I00009190,C000084,2025-12-31 18:00:00,add_to_cart,web
I00009191,C000084,2026-01-04 07:00:00,page_view,web
I00009192,C000084,2026-01-06 07:00:00,add_to_cart,web
I00009193,C000084,2026-01-07 11:00:00,page_view,web
I00009194,C000084,2026-01-08 17:00:00,login,web
I00009195,C000084,2026-01-17 07:00:00,login,web
I00009196,C000084,2026-01-18 00:00:00,page_view,web
I00009197,C000084,2026-01-19 11:00:00,page_view,mobile_app
I00009198,C000084,2026-01-19 06:00:00,login,web
I00009199,C000084,2026-01-21 11:00:00,login,web
I00009200,C000084,2026-01-21 23:00:00,page_view,email
I00009201,C000084,2026-01-22 14:00:00,login,web
I00009202,C000084,2026-01-29 13:00:00,login,mobile_app
I00009203,C000084,2026-01-31 03:00:00,page_view,web
I00009204,C000084,2026-02-01 10:00:00,login,web
I00009205,C000084,2026-02-01 15:00:00,page_view,web
I00009206,C000084,2026-02-02 17:00:00,email_open,mobile_app
I00009207,C000084,2026-02-06 22:00:00,login,mobile_app
I00009208,C000084,2026-02-07 16:00:00,email_open,web
I00009209,C000084,2026-02-08 13:00:00,email_open,email
I00009210,C000084,2026-02-09 11:00:00,page_view,mobile_app
I00009211,C000084,2026-02-12 15:00:00,email_click,mobile_app
I00009212,C000084,2026-02-24 16:00:00,add_to_cart,web
I00009213,C000084,2026-02-25 02:00:00,login,mobile_app
I00009214,C000084,2026-02-27 20:00:00,email_open,mobile_app
I00009215,C000084,2026-02-27 09:00:00,email_open,web
I00009216,C000084,2026-02-27 04:00:00,page_view,mobile_app
I00009217,C000084,2026-02-28 10:00:00,add_to_cart,mobile_app
I00009218,C000084,2026-03-01 13:00:00,page_view,mobile_app
I00009219,C000084,2026-03-02 18:00:00,page_view,web
I00009220,C000084,2026-03-02 02:00:00,email_open,mobile_app
I00009221,C000084,2026-03-03 18:00:00,page_view,email
I00009222,C000084,2026-03-03 23:00:00,page_view,web
I00009223,C000084,2026-03-04 22:00:00,login,web
I00009224,C000084,2026-03-10 22:00:00,login,mobile_app
I00009225,C000084,2026-03-10 05:00:00,email_open,web
I00009226,C000084,2026-03-14 12:00:00,page_view,mobile_app
I00009227,C000084,2026-03-15 01:00:00,page_view,web
I00009228,C000084,2026-03-17 09:00:00,email_open,mobile_app
I00009229,C000084,2026-03-18 20:00:00,login,web
I00009230,C000084,2026-03-18 01:00:00,login,web
I00009231,C000084,2026-03-25 14:00:00,page_view,mobile_app
I00009232,C000084,2026-03-29 07:00:00,login,mobile_app
I00009233,C000084,2026-03-31 01:00:00,page_view,email
I00009234,C000084,2026-04-02 14:00:00,page_view,web
I00009235,C000084,2026-04-03 08:00:00,page_view,web
I00009236,C000084,2026-04-04 20:00:00,login,web
I00009237,C000084,2026-04-05 12:00:00,login,web
I00009238,C000084,2026-04-09 15:00:00,add_to_cart,web
I00009239,C000084,2026-04-13 12:00:00,login,web
I00009240,C000084,2026-04-22 11:00:00,add_to_cart,web
I00009241,C000084,2026-04-22 02:00:00,login,web
I00009242,C000084,2026-04-23 17:00:00,login,web
I00009243,C000084,2026-04-26 05:00:00,email_open,web
I00009244,C000084,2026-05-03 18:00:00,login,mobile_app
I00009245,C000084,2026-05-06 21:00:00,login,mobile_app
I00009246,C000084,2026-05-10 21:00:00,login,mobile_app
I00009247,C000084,2026-05-12 13:00:00,login,web
I00009248,C000084,2026-05-14 13:00:00,page_view,mobile_app
I00009249,C000084,2026-05-16 19:00:00,page_view,mobile_app
I00009250,C000084,2026-05-17 19:00:00,page_view,mobile_app
I00009251,C000084,2026-05-19 04:00:00,page_view,web
I00009252,C000084,2026-05-20 03:00:00,page_view,mobile_app
I00009253,C000084,2026-05-24 00:00:00,email_open,web
I00009254,C000084,2026-05-26 03:00:00,login,mobile_app
I00009255,C000084,2026-05-28 12:00:00,add_to_cart,web
I00009256,C000084,2026-05-29 15:00:00,email_click,mobile_app
I00009257,C000084,2026-05-31 08:00:00,login,email
I00009258,C000084,2026-06-05 23:00:00,add_to_cart,web
I00009259,C000084,2026-06-07 12:00:00,page_view,mobile_app
I00009260,C000084,2026-06-08 12:00:00,page_view,web
I00009261,C000084,2026-06-13 00:00:00,add_to_cart,web
I00009262,C000084,2026-06-14 17:00:00,email_open,web
I00009263,C000084,2026-06-19 11:00:00,page_view,web
I00009264,C000084,2026-06-22 06:00:00,add_to_cart,web
I00009265,C000084,2026-06-24 05:00:00,page_view,web
I00009266,C000084,2026-06-26 09:00:00,page_view,email
I00009267,C000084,2026-06-27 17:00:00,page_view,web
I00009268,C000084,2026-06-27 16:00:00,page_view,mobile_app
I00009269,C000084,2026-06-29 01:00:00,email_open,web
I00009270,C000084,2026-06-29 14:00:00,page_view,web
I00009271,C000085,2024-02-20 15:00:00,page_view,mobile_app
I00009272,C000085,2024-03-06 02:00:00,email_open,web
I00009273,C000085,2024-03-13 02:00:00,email_open,web
I00009274,C000085,2024-03-23 15:00:00,page_view,web
I00009275,C000085,2024-04-29 20:00:00,page_view,mobile_app
I00009276,C000085,2024-05-29 09:00:00,page_view,web
I00009277,C000085,2024-06-14 07:00:00,page_view,web
I00009278,C000085,2024-06-18 18:00:00,page_view,web
I00009279,C000085,2024-06-28 23:00:00,page_view,mobile_app
I00009280,C000085,2024-07-15 02:00:00,page_view,web
I00009281,C000085,2024-07-17 13:00:00,page_view,email
I00009282,C000085,2024-07-23 11:00:00,email_open,mobile_app
I00009283,C000085,2024-07-24 08:00:00,login,mobile_app
I00009284,C000085,2024-07-27 21:00:00,page_view,web
I00009285,C000085,2024-08-09 08:00:00,page_view,web
I00009286,C000085,2024-08-12 15:00:00,page_view,web
I00009287,C000085,2024-08-26 11:00:00,add_to_cart,mobile_app
I00009288,C000085,2024-09-10 16:00:00,email_open,email
I00009289,C000085,2024-10-06 14:00:00,page_view,mobile_app
I00009290,C000085,2024-10-22 04:00:00,email_open,web
I00009291,C000085,2024-10-26 12:00:00,login,mobile_app
I00009292,C000085,2024-11-03 01:00:00,email_click,email
I00009293,C000085,2024-11-26 10:00:00,login,mobile_app
I00009294,C000085,2024-12-06 08:00:00,login,mobile_app
I00009295,C000085,2024-12-07 10:00:00,add_to_cart,email
I00009296,C000085,2025-02-01 04:00:00,email_click,web
I00009297,C000085,2025-02-02 22:00:00,login,mobile_app
I00009298,C000085,2025-02-04 11:00:00,email_open,web
I00009299,C000085,2025-02-19 02:00:00,login,web
I00009300,C000085,2025-03-01 01:00:00,email_open,web
I00009301,C000085,2025-03-12 06:00:00,email_open,web
I00009302,C000085,2025-03-13 12:00:00,page_view,mobile_app
I00009303,C000085,2025-06-29 00:00:00,page_view,web
I00009304,C000085,2025-07-10 08:00:00,email_click,mobile_app
I00009305,C000085,2025-07-20 22:00:00,page_view,web
I00009306,C000085,2025-07-23 08:00:00,login,mobile_app
I00009307,C000085,2025-07-28 07:00:00,add_to_cart,web
I00009308,C000085,2025-08-18 07:00:00,page_view,mobile_app
I00009309,C000085,2025-10-20 04:00:00,email_open,web
I00009310,C000086,2024-12-11 03:00:00,page_view,mobile_app
I00009311,C000086,2024-12-13 01:00:00,email_open,web
I00009312,C000086,2024-12-13 16:00:00,page_view,mobile_app
I00009313,C000086,2024-12-18 16:00:00,page_view,web
I00009314,C000086,2024-12-18 21:00:00,page_view,mobile_app
I00009315,C000086,2024-12-18 02:00:00,login,mobile_app
I00009316,C000086,2024-12-19 14:00:00,page_view,email
I00009317,C000086,2024-12-22 09:00:00,email_open,email
I00009318,C000086,2024-12-24 05:00:00,page_view,mobile_app
I00009319,C000086,2024-12-27 10:00:00,login,web
I00009320,C000086,2024-12-28 06:00:00,email_open,web
I00009321,C000086,2024-12-29 03:00:00,page_view,web
I00009322,C000086,2024-12-29 21:00:00,login,email
I00009323,C000086,2025-01-02 19:00:00,add_to_cart,mobile_app
I00009324,C000086,2025-01-03 15:00:00,page_view,web
I00009325,C000086,2025-01-06 08:00:00,email_click,web
I00009326,C000086,2025-01-07 05:00:00,page_view,web
I00009327,C000086,2025-01-07 09:00:00,add_to_cart,mobile_app
I00009328,C000086,2025-01-11 19:00:00,email_click,web
I00009329,C000086,2025-01-11 20:00:00,email_open,mobile_app
I00009330,C000086,2025-01-12 06:00:00,login,mobile_app
I00009331,C000086,2025-01-12 06:00:00,email_click,mobile_app
I00009332,C000086,2025-01-13 12:00:00,email_open,web
I00009333,C000086,2025-01-17 00:00:00,login,web
I00009334,C000086,2025-01-17 17:00:00,page_view,mobile_app
I00009335,C000086,2025-01-22 02:00:00,login,web
I00009336,C000086,2025-01-23 22:00:00,page_view,web
I00009337,C000086,2025-01-24 00:00:00,login,web
I00009338,C000086,2025-01-31 13:00:00,page_view,mobile_app
I00009339,C000086,2025-02-01 17:00:00,email_click,web
I00009340,C000086,2025-02-03 18:00:00,email_open,mobile_app
I00009341,C000086,2025-02-05 19:00:00,email_open,web
I00009342,C000086,2025-02-07 04:00:00,add_to_cart,email
I00009343,C000086,2025-02-08 13:00:00,add_to_cart,web
I00009344,C000086,2025-02-08 23:00:00,page_view,mobile_app
I00009345,C000086,2025-02-10 16:00:00,login,web
I00009346,C000086,2025-02-12 07:00:00,page_view,web
I00009347,C000086,2025-02-15 05:00:00,login,web
I00009348,C000086,2025-02-15 00:00:00,login,mobile_app
I00009349,C000086,2025-02-16 13:00:00,page_view,web
I00009350,C000086,2025-02-18 20:00:00,page_view,mobile_app
I00009351,C000086,2025-02-18 04:00:00,login,mobile_app
I00009352,C000086,2025-02-20 19:00:00,page_view,web
I00009353,C000086,2025-02-21 08:00:00,email_open,web
I00009354,C000086,2025-02-24 12:00:00,page_view,web
I00009355,C000086,2025-02-24 07:00:00,page_view,web
I00009356,C000086,2025-03-01 04:00:00,login,email
I00009357,C000086,2025-03-04 00:00:00,page_view,email
I00009358,C000086,2025-03-04 06:00:00,page_view,web
I00009359,C000086,2025-03-09 07:00:00,page_view,web
I00009360,C000086,2025-03-11 16:00:00,page_view,web
I00009361,C000086,2025-03-13 00:00:00,add_to_cart,mobile_app
I00009362,C000086,2025-03-13 21:00:00,add_to_cart,web
I00009363,C000086,2025-03-16 06:00:00,email_click,mobile_app
I00009364,C000086,2025-03-18 17:00:00,page_view,mobile_app
I00009365,C000086,2025-03-23 17:00:00,login,web
I00009366,C000086,2025-03-28 07:00:00,login,web
I00009367,C000086,2025-04-01 05:00:00,add_to_cart,web
I00009368,C000086,2025-04-04 08:00:00,page_view,web
I00009369,C000086,2025-04-06 15:00:00,page_view,mobile_app
I00009370,C000086,2025-04-06 01:00:00,add_to_cart,mobile_app
I00009371,C000086,2025-04-08 11:00:00,email_open,web
I00009372,C000086,2025-04-11 23:00:00,add_to_cart,mobile_app
I00009373,C000086,2025-04-13 22:00:00,email_open,web
I00009374,C000086,2025-04-13 10:00:00,page_view,web
I00009375,C000086,2025-04-14 08:00:00,email_click,mobile_app
I00009376,C000086,2025-04-17 07:00:00,login,web
I00009377,C000086,2025-04-17 15:00:00,login,web
I00009378,C000086,2025-04-19 03:00:00,page_view,web
I00009379,C000086,2025-04-20 05:00:00,page_view,email
I00009380,C000086,2025-04-21 20:00:00,login,mobile_app
I00009381,C000086,2025-04-22 04:00:00,page_view,web
I00009382,C000086,2025-04-22 01:00:00,email_open,email
I00009383,C000086,2025-04-25 02:00:00,login,web
I00009384,C000086,2025-04-26 07:00:00,login,web
I00009385,C000086,2025-04-30 14:00:00,add_to_cart,web
I00009386,C000086,2025-05-01 08:00:00,add_to_cart,web
I00009387,C000086,2025-05-01 06:00:00,page_view,mobile_app
I00009388,C000086,2025-05-04 00:00:00,add_to_cart,email
I00009389,C000086,2025-05-05 13:00:00,page_view,web
I00009390,C000086,2025-05-11 08:00:00,add_to_cart,web
I00009391,C000086,2025-05-12 08:00:00,page_view,web
I00009392,C000086,2025-05-13 05:00:00,login,web
I00009393,C000086,2025-05-13 08:00:00,email_click,web
I00009394,C000086,2025-05-14 05:00:00,add_to_cart,mobile_app
I00009395,C000086,2025-05-14 04:00:00,login,web
