order_id,customer_id,order_date,product_id,quantity,amount,discount,status
O00002319,C000122,2024-08-27 04:00:00,P00015,2,17.44,0.2,completed
O00002320,C000122,2024-09-07 08:00:00,P00077,1,43.29,0.0,completed
O00002321,C000122,2024-09-20 06:00:00,P00044,1,33.75,0.1,completed
O00002322,C000122,2024-09-26 06:00:00,P00013,1,15.77,0.2,completed
O00002323,C000122,2024-10-12 14:00:00,P00000,3,109.27,0.2,completed
O00002324,C000122,2024-10-16 20:00:00,P00014,3,30.72,0.0,completed
O00002325,C000122,2024-10-20 23:00:00,P00056,2,39.69,0.1,completed
O00002326,C000122,2024-10-21 13:00:00,P00031,3,14.79,0.0,completed
O00002327,C000122,2024-10-22 05:00:00,P00044,3,101.25,0.1,refunded
O00002328,C000122,2024-11-18 14:00:00,P00050,1,50.25,0.0,completed
O00002329,C000122,2024-11-30 13:00:00,P00067,2,25.16,0.0,completed
O00002330,C000122,2024-12-02 15:00:00,P00016,3,30.65,0.2,completed
O00002331,C000122,2024-12-22 06:00:00,P00053,3,118.47,0.0,completed
O00002332,C000122,2025-01-31 19:00:00,P00026,3,66.74,0.2,completed
O00002333,C000122,2025-02-02 03:00:00,P00075,3,58.2,0.2,completed
O00002334,C000122,2025-02-05 02:00:00,P00058,1,21.71,0.0,completed
O00002335,C000122,2025-02-08 18:00:00,P00010,3,41.93,0.2,completed
O00002336,C000122,2025-02-24 12:00:00,P00012,2,23.53,0.1,completed
O00002337,C000124,2024-01-18 04:00:00,P00054,3,24.65,0.1,completed
O00002338,C000124,2024-02-02 15:00:00,P00025,2,49.21,0.1,completed
O00002339,C000124,2024-02-09 01:00:00,P00004,3,55.5,0.0,completed
O00002340,C000124,2024-02-26 07:00:00,P00050,2,100.5,0.0,completed
O00002341,C000124,2024-03-08 15:00:00,P00039,1,20.82,0.0,completed
O00002342,C000124,2024-03-18 17:00:00,P00063,3,77.28,0.0,refunded
O00002343,C000124,2024-04-03 06:00:00,P00065,3,156.39,0.0,completed
O00002344,C000124,2024-04-04 12:00:00,P00012,2,26.14,0.0,completed
O00002345,C000124,2024-04-12 09:00:00,P00011,3,44.93,0.2,refunded
O00002346,C000124,2024-04-14 20:00:00,P00045,1,16.02,0.0,completed
O00002347,C000124,2024-04-15 13:00:00,P00056,1,22.05,0.0,completed
O00002348,C000124,2024-05-01 20:00:00,P00077,2,86.58,0.0,completed
O00002349,C000124,2024-05-14 04:00:00,P00012,1,13.07,0.0,completed
O00002350,C000124,2024-05-23 15:00:00,P00047,2,51.28,0.1,completed
O00002351,C000124,2024-05-27 03:00:00,P00011,2,29.95,0.2,completed
O00002352,C000124,2024-05-31 09:00:00,P00005,2,45.14,0.0,completed
O00002353,C000124,2024-07-02 18:00:00,P00003,3,65.23,0.1,completed
O00002354,C000124,2024-07-20 10:00:00,P00002,1,29.29,0.1,completed
O00002355,C000124,2024-07-21 11:00:00,P00074,3,40.36,0.1,completed
O00002356,C000124,2024-07-28 18:00:00,P00043,1,7.76,0.1,completed
O00002357,C000124,2024-07-31 16:00:00,P00046,1,45.43,0.1,completed
O00002358,C000124,2024-08-21 09:00:00,P00017,1,4.47,0.1,completed
O00002359,C000124,2024-08-23 12:00:00,P00006,3,96.24,0.0,completed
O00002360,C000124,2024-09-04 15:00:00,P00073,3,63.93,0.0,refunded
O00002361,C000124,2024-09-05 00:00:00,P00006,2,57.74,0.1,completed
O00002362,C000124,2024-09-15 16:00:00,P00028,2,23.95,0.2,completed
O00002363,C000124,2024-09-15 04:00:00,P00022,2,46.88,0.0,refunded
O00002364,C000124,2024-10-01 20:00:00,P00056,1,19.85,0.1,completed
O00002365,C000124,2024-10-14 22:00:00,P00031,1,3.94,0.2,refunded
O00002366,C000124,2024-10-22 16:00:00,P00041,3,48.09,0.1,completed
O00002367,C000124,2024-10-26 03:00:00,P00052,2,24.28,0.0,completed
O00002368,C000124,2024-11-07 14:00:00,P00038,3,120.23,0.1,completed
O00002369,C000124,2024-11-19 04:00:00,P00047,3,85.47,0.0,completed
O00002370,C000124,2024-11-25 20:00:00,P00001,3,54.87,0.0,completed
O00002371,C000124,2024-11-26 01:00:00,P00006,1,32.08,0.0,completed
O00002372,C000124,2024-12-26 01:00:00,P00025,3,82.02,0.0,completed
O00002373,C000124,2025-01-09 05:00:00,P00066,3,17.83,0.2,completed
O00002374,C000124,2025-01-20 11:00:00,P00066,2,14.86,0.0,completed
O00002375,C000124,2025-02-15 14:00:00,P00046,2,100.96,0.0,completed
O00002376,C000124,2025-02-24 07:00:00,P00047,2,45.58,0.2,completed
O00002377,C000124,2025-03-07 06:00:00,P00070,1,6.16,0.1,completed
O00002378,C000124,2025-03-31 23:00:00,P00022,2,46.88,0.0,completed
O00002379,C000124,2025-04-11 04:00:00,P00077,2,86.58,0.0,completed
O00002380,C000124,2025-04-13 11:00:00,P00028,2,29.94,0.0,completed
O00002381,C000124,2025-04-16 05:00:00,P00064,2,19.23,0.2,completed
O00002382,C000124,2025-04-23 02:00:00,P00006,2,57.74,0.1,completed
O00002383,C000124,2025-05-07 21:00:00,P00069,1,175.77,0.0,completed
O00002384,C000124,2025-05-29 01:00:00,P00068,3,110.79,0.0,completed
O00002385,C000124,2025-06-02 10:00:00,P00072,3,13.62,0.0,completed
O00002386,C000124,2025-06-03 13:00:00,P00012,1,10.46,0.2,completed
O00002387,C000124,2025-06-04 17:00:00,P00059,2,24.16,0.1,refunded
O00002388,C000124,2025-06-08 21:00:00,P00051,1,38.07,0.1,completed
O00002389,C000124,2025-06-08 02:00:00,P00025,1,21.87,0.2,completed
O00002390,C000124,2025-06-19 14:00:00,P00042,3,116.91,0.0,completed
O00002391,C000125,2024-09-14 23:00:00,P00041,2,32.06,0.1,completed
O00002392,C000125,2024-09-14 00:00:00,P00070,2,13.7,0.0,completed
O00002393,C000125,2024-09-25 22:00:00,P00062,3,96.99,0.0,completed
O00002394,C000125,2024-10-19 22:00:00,P00058,3,65.13,0.0,completed
O00002395,C000126,2024-06-17 17:00:00,P00003,3,72.48,0.0,completed
O00002396,C000126,2024-07-22 18:00:00,P00059,1,13.42,0.0,completed
O00002397,C000126,2024-10-03 17:00:00,P00039,3,62.46,0.0,completed
O00002398,C000126,2024-10-15 08:00:00,P00010,1,15.72,0.1,completed
O00002399,C000127,2024-02-27 02:00:00,P00049,3,133.26,0.0,completed
O00002400,C000127,2024-04-15 02:00:00,P00018,1,12.44,0.0,completed
O00002401,C000128,2024-02-14 10:00:00,P00048,1,35.75,0.0,completed
O00002402,C000128,2024-03-21 01:00:00,P00062,3,96.99,0.0,completed
O00002403,C000128,2024-03-26 15:00:00,P00025,2,54.68,0.0,completed
O00002404,C000128,2024-05-20 11:00:00,P00000,1,45.53,0.0,completed
O00002405,C000128,2024-06-18 02:00:00,P00018,2,24.88,0.0,completed
O00002406,C000128,2024-07-01 13:00:00,P00062,2,64.66,0.0,completed
O00002407,C000128,2024-07-07 11:00:00,P00021,1,8.18,0.1,completed
O00002408,C000128,2024-07-13 20:00:00,P00059,1,13.42,0.0,completed
O00002409,C000128,2024-12-08 11:00:00,P00036,3,40.74,0.1,completed
O00002410,C000128,2025-03-10 21:00:00,P00058,2,34.74,0.2,completed
O00002411,C000128,2025-04-18 12:00:00,P00077,2,86.58,0.0,completed
O00002412,C000129,2024-09-23 17:00:00,P00055,3,30.63,0.0,completed
O00002413,C000129,2025-01-25 09:00:00,P00012,3,35.29,0.1,completed
O00002414,C000129,2025-01-31 18:00:00,P00070,3,20.55,0.0,completed
O00002415,C000129,2025-02-17 03:00:00,P00016,1,12.77,0.0,completed
O00002416,C000129,2025-04-04 08:00:00,P00011,3,50.54,0.1,completed
O00002417,C000129,2025-04-13 20:00:00,P00040,1,12.35,0.0,completed
O00002418,C000129,2025-06-07 03:00:00,P00041,3,53.43,0.0,completed
O00002419,C000129,2025-07-09 05:00:00,P00049,1,44.42,0.0,completed
O00002420,C000129,2025-08-01 01:00:00,P00018,3,37.32,0.0,completed
O00002421,C000129,2025-08-20 17:00:00,P00017,2,9.94,0.0,completed
O00002422,C000129,2025-09-21 22:00:00,P00015,1,10.9,0.0,completed
O00002423,C000129,2025-12-05 06:00:00,P00013,2,39.42,0.0,completed
O00002424,C000130,2024-03-06 14:00:00,P00077,3,103.9,0.2,completed
O00002425,C000130,2024-07-15 07:00:00,P00048,2,57.2,0.2,completed
O00002426,C000130,2024-08-02 07:00:00,P00017,2,9.94,0.0,completed
O00002427,C000130,2024-09-13 14:00:00,P00069,3,527.31,0.0,completed
O00002428,C000130,2024-10-05 06:00:00,P00065,2,104.26,0.0,completed
O00002429,C000131,2025-06-25 14:00:00,P00037,1,25.12,0.0,completed
O00002430,C000131,2025-08-05 07:00:00,P00047,1,28.49,0.0,completed
O00002431,C000131,2025-08-14 12:00:00,P00001,2,29.26,0.2,completed
O00002432,C000131,2025-08-29 08:00:00,P00036,2,30.18,0.0,completed
O00002433,C000131,2025-09-02 02:00:00,P00015,2,17.44,0.2,completed
O00002434,C000131,2025-10-07 09:00:00,P00015,2,21.8,0.0,completed
O00002435,C000131,2025-11-23 19:00:00,P00061,1,13.56,0.2,completed
O00002436,C000131,2026-02-22 05:00:00,P00059,3,36.23,0.1,completed
O00002437,C000131,2026-04-16 22:00:00,P00054,1,7.3,0.2,completed
O00002438,C000131,2026-04-30 17:00:00,P00054,2,18.26,0.0,completed
O00002439,C000132,2024-09-24 11:00:00,P00042,3,116.91,0.0,completed
O00002440,C000132,2024-09-25 10:00:00,P00071,2,43.22,0.0,cancelled
O00002441,C000132,2024-10-01 04:00:00,P00015,3,32.7,0.0,completed
O00002442,C000132,2024-10-10 22:00:00,P00058,2,43.42,0.0,completed
O00002443,C000132,2024-10-14 04:00:00,P00024,1,19.88,0.0,completed
O00002444,C000132,2024-10-31 20:00:00,P00075,3,72.75,0.0,completed
O00002445,C000132,2024-11-05 21:00:00,P00065,1,52.13,0.0,completed
O00002446,C000132,2024-11-14 18:00:00,P00050,1,50.25,0.0,completed
O00002447,C000132,2024-11-28 09:00:00,P00053,2,71.08,0.1,completed
O00002448,C000132,2024-11-29 13:00:00,P00079,2,69.89,0.1,completed
O00002449,C000132,2024-11-30 01:00:00,P00066,1,7.43,0.0,refunded
O00002450,C000132,2024-12-01 11:00:00,P00000,2,81.95,0.1,completed
O00002451,C000132,2024-12-02 12:00:00,P00005,3,67.71,0.0,completed
O00002452,C000132,2024-12-03 22:00:00,P00078,2,29.57,0.2,refunded
O00002453,C000132,2024-12-06 08:00:00,P00058,1,19.54,0.1,completed
O00002454,C000132,2024-12-12 00:00:00,P00078,1,18.48,0.0,completed
O00002455,C000132,2024-12-24 22:00:00,P00049,1,44.42,0.0,completed
O00002456,C000132,2024-12-25 02:00:00,P00010,2,34.94,0.0,completed
O00002457,C000132,2024-12-25 00:00:00,P00039,3,62.46,0.0,completed
O00002458,C000132,2024-12-29 17:00:00,P00073,1,21.31,0.0,completed
O00002459,C000132,2024-12-31 03:00:00,P00043,3,25.86,0.0,completed
O00002460,C000132,2025-01-16 00:00:00,P00013,3,47.3,0.2,completed
O00002461,C000132,2025-01-16 02:00:00,P00057,3,168.15,0.0,completed
O00002462,C000132,2025-01-23 14:00:00,P00077,2,86.58,0.0,completed
O00002463,C000132,2025-01-24 18:00:00,P00055,1,9.19,0.1,completed
O00002464,C000132,2025-02-07 04:00:00,P00036,3,36.22,0.2,completed
O00002465,C000132,2025-02-10 18:00:00,P00017,1,3.98,0.2,completed
O00002466,C000132,2025-02-18 05:00:00,P00048,3,107.25,0.0,completed
O00002467,C000132,2025-03-01 15:00:00,P00075,1,24.25,0.0,completed
O00002468,C000132,2025-03-02 03:00:00,P00029,2,53.68,0.0,completed
O00002469,C000132,2025-03-05 13:00:00,P00053,2,63.18,0.2,completed
O00002470,C000132,2025-03-08 15:00:00,P00075,3,72.75,0.0,completed
O00002471,C000132,2025-03-08 02:00:00,P00069,3,421.85,0.2,refunded
O00002472,C000132,2025-03-09 11:00:00,P00047,3,76.92,0.1,completed
O00002473,C000132,2025-03-24 14:00:00,P00031,2,9.86,0.0,completed
O00002474,C000132,2025-03-27 02:00:00,P00075,2,43.65,0.1,completed
O00002475,C000132,2025-04-01 18:00:00,P00064,2,24.04,0.0,completed
O00002476,C000132,2025-04-02 03:00:00,P00015,1,8.72,0.2,completed
O00002477,C000132,2025-04-10 01:00:00,P00024,3,59.64,0.0,refunded
O00002478,C000132,2025-04-19 12:00:00,P00037,1,20.1,0.2,completed
O00002479,C000132,2025-04-20 06:00:00,P00011,1,18.72,0.0,completed
O00002480,C000132,2025-04-21 06:00:00,P00054,1,8.22,0.1,completed
O00002481,C000132,2025-04-26 18:00:00,P00017,2,8.95,0.1,completed
O00002482,C000132,2025-05-16 10:00:00,P00020,2,62.06,0.0,completed
O00002483,C000132,2025-05-24 15:00:00,P00063,3,77.28,0.0,completed
O00002484,C000132,2025-05-25 08:00:00,P00057,2,112.1,0.0,completed
O00002485,C000132,2025-05-27 17:00:00,P00003,1,24.16,0.0,completed
O00002486,C000132,2025-06-01 22:00:00,P00005,3,54.17,0.2,completed
O00002487,C000132,2025-06-02 02:00:00,P00005,1,22.57,0.0,completed
O00002488,C000132,2025-06-06 13:00:00,P00000,3,109.27,0.2,completed
O00002489,C000132,2025-06-09 18:00:00,P00055,2,20.42,0.0,completed
O00002490,C000132,2025-06-14 02:00:00,P00000,3,136.59,0.0,completed
O00002491,C000132,2025-06-15 17:00:00,P00013,1,17.74,0.1,completed
O00002492,C000132,2025-06-20 23:00:00,P00053,3,94.78,0.2,completed
O00002493,C000132,2025-06-21 20:00:00,P00016,1,12.77,0.0,completed
O00002494,C000132,2025-06-25 08:00:00,P00052,2,19.42,0.2,completed
O00002495,C000132,2025-07-04 18:00:00,P00048,2,71.5,0.0,completed
O00002496,C000132,2025-07-04 01:00:00,P00000,2,91.06,0.0,completed
O00002497,C000132,2025-07-06 16:00:00,P00055,3,27.57,0.1,completed
O00002498,C000132,2025-07-10 19:00:00,P00034,1,26.32,0.0,completed
O00002499,C000132,2025-07-21 10:00:00,P00014,2,16.38,0.2,completed
O00002500,C000132,2025-07-22 06:00:00,P00046,1,40.38,0.2,completed
O00002501,C000132,2025-07-24 14:00:00,P00062,3,87.29,0.1,completed
O00002502,C000132,2025-07-28 20:00:00,P00024,1,19.88,0.0,completed
O00002503,C000132,2025-07-28 05:00:00,P00060,3,108.57,0.0,completed
O00002504,C000132,2025-07-29 23:00:00,P00053,2,78.98,0.0,completed
O00002505,C000132,2025-08-03 13:00:00,P00019,1,17.0,0.0,completed
O00002506,C000132,2025-08-04 16:00:00,P00046,2,100.96,0.0,completed
O00002507,C000132,2025-08-12 06:00:00,P00017,2,7.95,0.2,completed
O00002508,C000132,2025-08-15 18:00:00,P00011,3,56.16,0.0,completed
O00002509,C000132,2025-08-23 22:00:00,P00058,3,65.13,0.0,completed
O00002510,C000132,2025-08-24 19:00:00,P00043,2,15.52,0.1,completed
O00002511,C000132,2025-09-02 05:00:00,P00035,3,68.85,0.1,completed
O00002512,C000132,2025-09-13 18:00:00,P00065,2,93.83,0.1,completed
O00002513,C000132,2025-09-16 09:00:00,P00025,3,65.62,0.2,completed
O00002514,C000132,2025-09-17 21:00:00,P00062,3,96.99,0.0,completed
O00002515,C000132,2025-09-22 01:00:00,P00005,3,67.71,0.0,completed
O00002516,C000132,2025-10-01 02:00:00,P00008,2,28.48,0.0,completed
O00002517,C000132,2025-10-01 01:00:00,P00027,3,44.47,0.2,completed
O00002518,C000132,2025-10-02 11:00:00,P00077,3,116.88,0.1,completed
O00002519,C000132,2025-10-17 06:00:00,P00005,3,54.17,0.2,completed
O00002520,C000132,2025-10-19 08:00:00,P00031,2,9.86,0.0,completed
O00002521,C000132,2025-10-28 00:00:00,P00006,2,64.16,0.0,completed
O00002522,C000132,2025-11-04 09:00:00,P00024,2,39.76,0.0,completed
O00002523,C000132,2025-11-05 16:00:00,P00036,1,15.09,0.0,completed
O00002524,C000132,2025-11-07 03:00:00,P00055,2,20.42,0.0,completed
O00002525,C000132,2025-11-14 06:00:00,P00047,2,56.98,0.0,completed
O00002526,C000132,2025-11-17 15:00:00,P00056,1,22.05,0.0,completed
O00002527,C000132,2025-11-21 23:00:00,P00075,1,19.4,0.2,completed
O00002528,C000132,2025-12-09 14:00:00,P00063,1,23.18,0.1,completed
O00002529,C000132,2026-01-07 17:00:00,P00064,1,10.82,0.1,completed
O00002530,C000132,2026-01-10 01:00:00,P00041,3,53.43,0.0,completed
O00002531,C000132,2026-01-12 13:00:00,P00048,3,107.25,0.0,completed
O00002532,C000132,2026-01-26 09:00:00,P00065,1,46.92,0.1,completed
O00002533,C000132,2026-01-26 10:00:00,P00059,2,24.16,0.1,completed
O00002534,C000132,2026-01-27 07:00:00,P00044,1,33.75,0.1,refunded
O00002535,C000132,2026-02-04 04:00:00,P00077,3,129.87,0.0,completed
O00002536,C000132,2026-02-12 05:00:00,P00015,1,10.9,0.0,completed
O00002537,C000132,2026-03-01 09:00:00,P00048,1,35.75,0.0,completed
O00002538,C000132,2026-03-10 04:00:00,P00013,1,15.77,0.2,completed
O00002539,C000132,2026-03-11 06:00:00,P00056,1,19.85,0.1,completed
O00002540,C000132,2026-03-19 17:00:00,P00003,3,65.23,0.1,completed
O00002541,C000132,2026-03-22 14:00:00,P00000,3,109.27,0.2,refunded
O00002542,C000132,2026-03-27 07:00:00,P00049,1,44.42,0.0,completed
O00002543,C000132,2026-04-03 15:00:00,P00023,1,31.27,0.0,completed
O00002544,C000132,2026-04-08 08:00:00,P00023,1,25.02,0.2,completed
O00002545,C000132,2026-04-27 18:00:00,P00052,1,12.14,0.0,completed
O00002546,C000132,2026-05-03 01:00:00,P00015,2,21.8,0.0,completed
O00002547,C000132,2026-05-05 21:00:00,P00048,1,35.75,0.0,completed
O00002548,C000132,2026-05-05 01:00:00,P00032,3,34.27,0.2,completed
O00002549,C000132,2026-05-07 04:00:00,P00062,2,64.66,0.0,completed
O00002550,C000132,2026-05-09 12:00:00,P00022,3,70.32,0.0,completed
O00002551,C000132,2026-05-15 02:00:00,P00027,2,37.06,0.0,completed
O00002552,C000132,2026-05-16 02:00:00,P00024,1,19.88,0.0,completed
O00002553,C000132,2026-06-01 02:00:00,P00007,3,160.89,0.0,completed
O00002554,C000132,2026-06-05 09:00:00,P00021,1,9.09,0.0,completed
O00002555,C000132,2026-06-07 08:00:00,P00058,1,21.71,0.0,completed
O00002556,C000132,2026-06-29 16:00:00,P00076,3,171.48,0.1,completed
O00002557,C000133,2024-05-28 20:00:00,P00029,3,80.52,0.0,completed
O00002558,C000133,2024-06-21 14:00:00,P00005,2,45.14,0.0,completed
O00002559,C000133,2024-07-14 08:00:00,P00048,2,64.35,0.1,completed
O00002560,C000133,2024-08-16 07:00:00,P00073,2,42.62,0.0,completed
O00002561,C000133,2024-09-03 13:00:00,P00005,2,36.11,0.2,completed
O00002562,C000133,2024-09-09 12:00:00,P00072,3,13.62,0.0,completed
O00002563,C000133,2024-09-18 12:00:00,P00057,1,50.44,0.1,refunded
O00002564,C000133,2024-09-27 02:00:00,P00066,1,7.43,0.0,refunded
O00002565,C000133,2024-10-14 19:00:00,P00073,2,42.62,0.0,completed
O00002566,C000133,2024-11-02 17:00:00,P00038,3,120.23,0.1,completed
O00002567,C000133,2024-11-09 08:00:00,P00053,2,78.98,0.0,completed
O00002568,C000133,2024-11-21 17:00:00,P00020,3,93.09,0.0,completed
O00002569,C000133,2024-11-23 06:00:00,P00075,3,72.75,0.0,completed
O00002570,C000133,2024-12-04 06:00:00,P00013,2,31.54,0.2,completed
O00002571,C000133,2025-02-14 23:00:00,P00069,2,316.39,0.1,completed
O00002572,C000133,2025-02-27 14:00:00,P00013,1,19.71,0.0,completed
O00002573,C000133,2025-06-27 10:00:00,P00034,2,52.64,0.0,completed
O00002574,C000135,2024-05-17 02:00:00,P00013,3,59.13,0.0,completed
O00002575,C000135,2024-07-10 03:00:00,P00072,2,9.08,0.0,completed
O00002576,C000135,2025-03-19 15:00:00,P00065,2,104.26,0.0,completed
O00002577,C000135,2025-04-30 07:00:00,P00044,3,101.25,0.1,completed
O00002578,C000135,2025-06-26 21:00:00,P00061,3,40.68,0.2,completed
O00002579,C000135,2025-06-27 12:00:00,P00035,3,76.5,0.0,completed
O00002580,C000135,2025-11-28 15:00:00,P00011,2,37.44,0.0,completed
O00002581,C000135,2026-01-30 07:00:00,P00023,3,84.43,0.1,completed
O00002582,C000135,2026-05-19 19:00:00,P00066,1,7.43,0.0,completed
O00002583,C000135,2026-05-25 13:00:00,P00040,3,37.05,0.0,completed
O00002584,C000135,2026-06-04 00:00:00,P00048,3,107.25,0.0,completed
O00002585,C000136,2025-08-26 07:00:00,P00033,1,15.95,0.0,completed
O00002586,C000136,2025-09-25 09:00:00,P00070,3,16.44,0.2,completed
O00002587,C000136,2025-10-02 06:00:00,P00079,2,62.13,0.2,completed
O00002588,C000136,2025-10-11 04:00:00,P00032,1,14.28,0.0,completed
O00002589,C000136,2025-10-25 02:00:00,P00061,1,15.26,0.1,completed
O00002590,C000136,2025-11-10 22:00:00,P00060,1,32.57,0.1,completed
O00002591,C000136,2025-11-18 16:00:00,P00067,1,11.32,0.1,completed
O00002592,C000136,2025-12-05 10:00:00,P00025,3,82.02,0.0,completed
O00002593,C000136,2025-12-05 20:00:00,P00025,3,73.82,0.1,completed
O00002594,C000136,2025-12-10 06:00:00,P00044,3,112.5,0.0,completed
O00002595,C000136,2025-12-31 00:00:00,P00002,1,32.54,0.0,cancelled
O00002596,C000136,2026-02-11 04:00:00,P00059,2,24.16,0.1,completed
O00002597,C000136,2026-02-21 11:00:00,P00064,3,36.06,0.0,completed
O00002598,C000136,2026-02-23 06:00:00,P00008,1,14.24,0.0,completed
O00002599,C000136,2026-02-27 01:00:00,P00063,2,51.52,0.0,completed
O00002600,C000136,2026-03-04 09:00:00,P00025,1,27.34,0.0,completed
O00002601,C000136,2026-03-18 22:00:00,P00021,3,24.54,0.1,completed
O00002602,C000136,2026-03-24 09:00:00,P00012,2,26.14,0.0,completed
O00002603,C000136,2026-04-13 04:00:00,P00026,3,75.09,0.1,completed
O00002604,C000136,2026-04-26 10:00:00,P00047,3,85.47,0.0,completed
O00002605,C000136,2026-05-19 15:00:00,P00006,1,32.08,0.0,completed
O00002606,C000136,2026-06-19 05:00:00,P00059,1,10.74,0.2,completed
O00002607,C000136,2026-06-29 08:00:00,P00063,1,23.18,0.1,completed
O00002608,C000137,2024-08-22 07:00:00,P00073,3,51.14,0.2,completed
O00002609,C000137,2024-09-05 18:00:00,P00026,1,25.03,0.1,completed
O00002610,C000137,2024-11-08 05:00:00,P00011,2,29.95,0.2,completed
O00002611,C000137,2024-11-12 20:00:00,P00025,1,24.61,0.1,completed
O00002612,C000137,2024-11-12 02:00:00,P00036,2,30.18,0.0,completed
O00002613,C000137,2024-12-03 11:00:00,P00014,1,10.24,0.0,completed
O00002614,C000137,2024-12-31 12:00:00,P00025,3,82.02,0.0,completed
O00002615,C000137,2025-01-03 07:00:00,P00061,1,16.95,0.0,completed
O00002616,C000137,2025-01-23 14:00:00,P00001,2,36.58,0.0,completed
O00002617,C000137,2025-02-01 16:00:00,P00006,3,96.24,0.0,completed
O00002618,C000137,2025-02-20 19:00:00,P00012,2,20.91,0.2,completed
O00002619,C000137,2025-04-01 08:00:00,P00071,3,64.83,0.0,completed
O00002620,C000137,2025-04-22 19:00:00,P00058,1,21.71,0.0,completed
O00002621,C000137,2025-05-04 15:00:00,P00043,3,25.86,0.0,cancelled
O00002622,C000137,2025-06-10 08:00:00,P00060,3,108.57,0.0,completed
O00002623,C000137,2025-07-07 23:00:00,P00052,3,36.42,0.0,completed
O00002624,C000137,2025-10-25 17:00:00,P00046,1,50.48,0.0,completed
O00002625,C000137,2025-10-27 19:00:00,P00067,3,37.74,0.0,completed
O00002626,C000137,2025-10-29 14:00:00,P00002,3,97.62,0.0,completed
O00002627,C000137,2025-11-03 15:00:00,P00033,2,25.52,0.2,completed
O00002628,C000137,2025-11-05 23:00:00,P00023,2,62.54,0.0,completed
O00002629,C000137,2025-11-13 21:00:00,P00005,3,67.71,0.0,completed
O00002630,C000137,2025-12-11 07:00:00,P00075,1,19.4,0.2,completed
O00002631,C000137,2025-12-13 22:00:00,P00063,1,25.76,0.0,completed
O00002632,C000137,2026-01-13 23:00:00,P00028,1,14.97,0.0,completed
O00002633,C000137,2026-01-26 19:00:00,P00009,2,53.79,0.2,completed
O00002634,C000137,2026-02-14 08:00:00,P00057,2,112.1,0.0,completed
